source,target,weight
given,now,12.000000000000000
given,get,12.000000000000000
shooting,that,12.000000000000000
rid,they,12.000000000000000
even,during,12.000000000000000
supporting,this,12.000000000000000
this,writer,12.000000000000000
fuel,can,12.000000000000000
include,about,12.000000000000000
out,record,12.000000000000000
brought,there,12.000000000000000
often,god,12.000000000000000
first,short,12.000000000000000
must,after,12.000000000000000
term,effects,12.000000000000000
program,nasa,12.000000000000000
blood,between,12.000000000000000
program,those,12.000000000000000
final,have,12.000000000000000
general,program,12.000000000000000
time,military,12.000000000000000
many,quite,12.000000000000000
trying,didn,12.000000000000000
will,training,12.000000000000000
then,earth,12.000000000000000
after,date,12.000000000000000
military,their,12.000000000000000
process,used,12.000000000000000
announcement,will,12.000000000000000
first,national,12.000000000000000
services,all,12.000000000000000
including,earth,12.000000000000000
system,mission,12.000000000000000
mission,have,12.000000000000000
each,between,12.000000000000000
plans,will,12.000000000000000
are,conservative,12.000000000000000
part,image,12.000000000000000
security,your,12.000000000000000
space,need,12.000000000000000
who,process,12.000000000000000
through,used,12.000000000000000
with,benefits,12.000000000000000
both,once,12.000000000000000
all,mark,12.000000000000000
actually,him,12.000000000000000
davis,that,12.000000000000000
oil,every,12.000000000000000
performance,just,12.000000000000000
very,during,12.000000000000000
but,drop,12.000000000000000
little,got,12.000000000000000
there,apparently,12.000000000000000
season,against,12.000000000000000
think,term,12.000000000000000
still,until,12.000000000000000
early,new,12.000000000000000
his,free,12.000000000000000
open,our,12.000000000000000
april,university,12.000000000000000
will,business,12.000000000000000
goes,black,12.000000000000000
difficult,make,12.000000000000000
seen,use,12.000000000000000
had,white,12.000000000000000
have,trial,12.000000000000000
trial,are,12.000000000000000
case,still,12.000000000000000
more,black,12.000000000000000
needs,done,12.000000000000000
having,well,12.000000000000000
then,everything,12.000000000000000
only,event,12.000000000000000
should,top,12.000000000000000
top,only,12.000000000000000
what,top,12.000000000000000
trying,while,12.000000000000000
but,peace,12.000000000000000
agreement,will,12.000000000000000
force,against,12.000000000000000
until,came,12.000000000000000
came,along,12.000000000000000
she,mother,12.000000000000000
pretty,time,12.000000000000000
gun,person,12.000000000000000
things,fact,12.000000000000000
every,ever,12.000000000000000
true,need,12.000000000000000
pretty,them,12.000000000000000
first,american,12.000000000000000
gets,too,12.000000000000000
your,vehicle,12.000000000000000
out,minutes,12.000000000000000
time,past,12.000000000000000
any,past,12.000000000000000
years,right,12.000000000000000
should,won,12.000000000000000
while,find,12.000000000000000
could,nothing,12.000000000000000
better,hope,12.000000000000000
longer,from,12.000000000000000
these,exactly,12.000000000000000
true,quite,12.000000000000000
another,next,12.000000000000000
genocide,will,12.000000000000000
issue,anyone,12.000000000000000
return,about,12.000000000000000
way,body,12.000000000000000
after,someone,12.000000000000000
texas,austin,12.000000000000000
think,missed,12.000000000000000
next,she,12.000000000000000
things,far,12.000000000000000
own,still,12.000000000000000
kind,through,12.000000000000000
much,kind,12.000000000000000
every,say,12.000000000000000
his,present,12.000000000000000
need,said,12.000000000000000
also,earth,12.000000000000000
building,apartment,12.000000000000000
bad,didn,12.000000000000000
let,find,12.000000000000000
person,life,12.000000000000000
driver,his,12.000000000000000
going,home,12.000000000000000
human,current,12.000000000000000
fact,aren,12.000000000000000
too,call,12.000000000000000
came,asked,12.000000000000000
police,like,12.000000000000000
all,born,12.000000000000000
couple,well,12.000000000000000
party,had,12.000000000000000
our,bus,12.000000000000000
off,running,12.000000000000000
said,gave,12.000000000000000
all,hands,12.000000000000000
stop,out,12.000000000000000
guy,are,12.000000000000000
them,apartment,12.000000000000000
from,felt,12.000000000000000
come,things,12.000000000000000
they,store,12.000000000000000
myself,about,12.000000000000000
them,important,12.000000000000000
nothing,fact,12.000000000000000
still,car,12.000000000000000
people,side,12.000000000000000
were,across,12.000000000000000
true,reason,12.000000000000000
book,where,12.000000000000000
more,spent,12.000000000000000
there,mass,12.000000000000000
things,changed,12.000000000000000
understand,mean,12.000000000000000
made,church,12.000000000000000
facts,there,12.000000000000000
with,cross,12.000000000000000
church,catholic,12.000000000000000
have,facts,12.000000000000000
control,very,12.000000000000000
lack,from,12.000000000000000
mean,why,12.000000000000000
something,feel,12.000000000000000
should,reason,12.000000000000000
catholic,from,12.000000000000000
don,church,12.000000000000000
good,able,12.000000000000000
because,taken,12.000000000000000
changing,are,12.000000000000000
video,please,12.000000000000000
hard,please,12.000000000000000
system,come,12.000000000000000
winner,that,12.000000000000000
there,mark,12.000000000000000
won,than,12.000000000000000
are,discuss,12.000000000000000
new,place,12.000000000000000
wars,with,12.000000000000000
still,old,12.000000000000000
behind,even,12.000000000000000
thing,doesn,12.000000000000000
doesn,over,12.000000000000000
wrote,would,12.000000000000000
joe,his,12.000000000000000
communications,can,12.000000000000000
hope,doesn,12.000000000000000
second,murphy,12.000000000000000
francis,murphy,12.000000000000000
third,chicago,12.000000000000000
jersey,francis,12.000000000000000
jersey,play,12.000000000000000
chicago,second,12.000000000000000
power,murphy,12.000000000000000
best,email,12.000000000000000
least,under,12.000000000000000
similar,very,12.000000000000000
team,back,12.000000000000000
most,back,12.000000000000000
too,didn,12.000000000000000
second,point,12.000000000000000
clip,that,12.000000000000000
was,ended,12.000000000000000
this,clip,12.000000000000000
after,question,12.000000000000000
all,face,12.000000000000000
god,matter,12.000000000000000
officials,their,12.000000000000000
defend,their,12.000000000000000
line,day,12.000000000000000
gun,public,12.000000000000000
texas,this,12.000000000000000
public,debate,12.000000000000000
would,red,12.000000000000000
mean,most,12.000000000000000
charges,with,12.000000000000000
been,book,12.000000000000000
each,game,12.000000000000000
game,now,12.000000000000000
each,now,12.000000000000000
does,net,12.000000000000000
west,there,12.000000000000000
local,office,12.000000000000000
have,plans,12.000000000000000
side,good,12.000000000000000
should,member,12.000000000000000
such,order,12.000000000000000
long,here,12.000000000000000
forces,they,12.000000000000000
there,food,12.000000000000000
some,needs,12.000000000000000
you,taste,12.000000000000000
think,large,12.000000000000000
matter,out,12.000000000000000
were,perfect,12.000000000000000
since,reason,12.000000000000000
non,believe,12.000000000000000
should,trying,12.000000000000000
did,going,12.000000000000000
there,writing,12.000000000000000
place,world,12.000000000000000
few,may,12.000000000000000
another,since,12.000000000000000
never,through,12.000000000000000
place,between,12.000000000000000
progressive,and,12.000000000000000
this,feet,12.000000000000000
ground,don,12.000000000000000
keep,least,12.000000000000000
two,own,12.000000000000000
worst,thing,12.000000000000000
his,russian,12.000000000000000
any,easy,12.000000000000000
only,among,12.000000000000000
thing,happen,12.000000000000000
with,stay,12.000000000000000
note,way,12.000000000000000
seen,children,12.000000000000000
around,really,12.000000000000000
powerful,but,12.000000000000000
conversion,between,12.000000000000000
never,tried,12.000000000000000
between,used,12.000000000000000
told,never,12.000000000000000
absolutely,would,12.000000000000000
because,myself,12.000000000000000
been,passed,12.000000000000000
along,them,12.000000000000000
you,cop,12.000000000000000
bad,over,12.000000000000000
hand,been,12.000000000000000
doesn,long,12.000000000000000
that,cop,12.000000000000000
car,enough,12.000000000000000
saw,around,12.000000000000000
original,point,12.000000000000000
about,happens,12.000000000000000
both,christian,12.000000000000000
christian,way,12.000000000000000
which,freedom,12.000000000000000
what,longer,12.000000000000000
out,care,12.000000000000000
most,human,12.000000000000000
even,idea,12.000000000000000
this,ready,12.000000000000000
question,seem,12.000000000000000
everyone,does,12.000000000000000
one,fellow,12.000000000000000
read,let,12.000000000000000
good,running,12.000000000000000
president,their,12.000000000000000
abortion,and,12.000000000000000
why,wasn,12.000000000000000
could,living,12.000000000000000
social,would,12.000000000000000
fact,before,12.000000000000000
use,military,12.000000000000000
cover,more,12.000000000000000
should,accept,12.000000000000000
stop,these,12.000000000000000
are,demanding,12.000000000000000
army,not,12.000000000000000
living,would,12.000000000000000
from,risk,12.000000000000000
they,absolutely,12.000000000000000
israel,policy,12.000000000000000
should,act,12.000000000000000
fight,more,12.000000000000000
little,try,12.000000000000000
israel,attacks,12.000000000000000
other,everyone,12.000000000000000
both,something,12.000000000000000
until,every,12.000000000000000
after,full,12.000000000000000
what,land,12.000000000000000
hold,what,12.000000000000000
will,israeli,12.000000000000000
would,aren,12.000000000000000
what,totally,12.000000000000000
israel,land,12.000000000000000
following,know,12.000000000000000
should,told,12.000000000000000
told,did,12.000000000000000
bad,should,12.000000000000000
follows,have,12.000000000000000
strong,then,12.000000000000000
bad,much,12.000000000000000
rape,with,12.000000000000000
your,strong,12.000000000000000
pretty,very,12.000000000000000
may,cases,12.000000000000000
loves,you,12.000000000000000
surprise,they,12.000000000000000
went,did,12.000000000000000
woman,his,12.000000000000000
they,suicide,12.000000000000000
days,our,12.000000000000000
thing,government,12.000000000000000
federal,had,12.000000000000000
dead,get,12.000000000000000
president,full,12.000000000000000
think,talk,12.000000000000000
its,children,12.000000000000000
mothers,their,12.000000000000000
training,with,12.000000000000000
into,stuff,12.000000000000000
home,these,12.000000000000000
well,mind,12.000000000000000
now,thought,12.000000000000000
but,parents,12.000000000000000
again,life,12.000000000000000
government,weapons,12.000000000000000
surprise,for,12.000000000000000
his,knew,12.000000000000000
far,such,12.000000000000000
great,used,12.000000000000000
need,car,12.000000000000000
second,best,12.000000000000000
best,need,12.000000000000000
murder,who,12.000000000000000
